epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1644945788858,2022-02-15T11:23:08.858,6291535.500,0.183,0.305,-0.183
1644945788897,2022-02-15T11:23:08.897,6291535.500,0.244,0.427,-0.122
1644945788938,2022-02-15T11:23:08.938,6291535.500,0.122,0.549,0.000
1644945788978,2022-02-15T11:23:08.978,6291535.500,0.244,0.488,0.122
1644945789019,2022-02-15T11:23:09.019,6291535.500,0.366,0.732,0.244
1644945789058,2022-02-15T11:23:09.058,6291535.500,0.366,0.732,0.244
1644945789099,2022-02-15T11:23:09.099,6291535.500,0.366,0.671,0.000
1644945789139,2022-02-15T11:23:09.139,6291535.500,0.305,0.427,-0.244
1644945789180,2022-02-15T11:23:09.180,6291536.000,0.427,0.183,-0.305
1644945789221,2022-02-15T11:23:09.221,6291536.000,0.305,0.427,-0.488
1644945789261,2022-02-15T11:23:09.261,6291536.000,0.061,1.037,-0.488
1644945789302,2022-02-15T11:23:09.302,6291536.000,0.244,1.402,-0.488
1644945789341,2022-02-15T11:23:09.341,6291536.000,-0.122,0.793,-0.488
1644945789382,2022-02-15T11:23:09.382,6291536.000,0.183,0.305,-0.305
1644945789422,2022-02-15T11:23:09.422,6291536.000,-0.244,0.244,-0.549
1644945789463,2022-02-15T11:23:09.463,6291536.000,-0.549,0.244,-0.732
1644945789504,2022-02-15T11:23:09.504,6291536.000,-0.183,0.549,-0.549
1644945789543,2022-02-15T11:23:09.543,6291536.000,0.122,0.671,-0.305
1644945789584,2022-02-15T11:23:09.584,6291536.000,0.549,0.671,-0.305
1644945789624,2022-02-15T11:23:09.624,6291536.000,0.854,0.671,-0.305
1644945789665,2022-02-15T11:23:09.665,6291536.500,0.732,0.549,-0.549
1644945789704,2022-02-15T11:23:09.704,6291536.500,0.549,0.488,-0.671
1644945789745,2022-02-15T11:23:09.745,6291536.500,0.732,0.366,-0.488
1644945789785,2022-02-15T11:23:09.785,6291536.500,1.037,-0.061,-0.305
1644945789826,2022-02-15T11:23:09.826,6291536.500,1.159,-0.549,-0.183
1644945789867,2022-02-15T11:23:09.867,6291536.500,0.915,-0.549,-0.183
1644945789907,2022-02-15T11:23:09.907,6291536.500,0.915,-0.549,-0.183
1644945789948,2022-02-15T11:23:09.948,6291536.500,0.732,-0.305,0.000
1644945789987,2022-02-15T11:23:09.987,6291536.500,0.427,-0.305,0.061
1644945790028,2022-02-15T11:23:10.028,6291536.500,0.427,-0.488,0.061
1644945790068,2022-02-15T11:23:10.068,6291536.500,0.549,-0.549,0.183
1644945790109,2022-02-15T11:23:10.109,6291536.500,0.122,-0.488,-0.061
1644945790150,2022-02-15T11:23:10.150,6291536.500,-0.061,-0.244,0.061
1644945790189,2022-02-15T11:23:10.189,6291537.000,0.366,0.000,0.244
1644945790230,2022-02-15T11:23:10.230,6291537.000,0.610,0.000,0.061
1644945790270,2022-02-15T11:23:10.270,6291537.000,0.183,-0.488,-0.427
1644945790311,2022-02-15T11:23:10.311,6291537.000,-0.061,-0.305,-0.854
1644945790350,2022-02-15T11:23:10.350,6291537.000,-0.305,-0.122,-0.671
1644945790391,2022-02-15T11:23:10.391,6291537.000,0.000,0.244,-0.122
1644945790431,2022-02-15T11:23:10.431,6291537.000,0.305,0.915,0.244
1644945790472,2022-02-15T11:23:10.472,6291537.000,0.488,0.793,0.366
1644945790513,2022-02-15T11:23:10.513,6291537.000,0.427,0.244,0.122
1644945790553,2022-02-15T11:23:10.553,6291537.000,0.000,-0.061,-0.305
1644945790594,2022-02-15T11:23:10.594,6291537.000,-0.183,0.122,-0.732
1644945790633,2022-02-15T11:23:10.633,6291537.000,-0.244,0.610,-0.610
1644945790674,2022-02-15T11:23:10.674,6291537.000,-0.061,0.793,-0.244
1644945790714,2022-02-15T11:23:10.714,6291537.500,0.122,0.427,-0.183
1644945790755,2022-02-15T11:23:10.755,6291537.500,0.427,-0.244,-0.122
1644945790794,2022-02-15T11:23:10.794,6291537.500,0.366,-0.793,-0.488
1644945790835,2022-02-15T11:23:10.835,6291537.500,0.366,-0.427,-0.610
1644945790876,2022-02-15T11:23:10.876,6291537.500,0.610,0.061,-0.305
1644945790916,2022-02-15T11:23:10.916,6291537.500,0.549,0.244,-0.061
1644945790957,2022-02-15T11:23:10.957,6291537.500,0.610,0.305,0.000
1644945790996,2022-02-15T11:23:10.996,6291537.500,0.366,0.366,-0.061
1644945791037,2022-02-15T11:23:11.037,6291537.500,-0.061,0.488,-0.305
1644945791077,2022-02-15T11:23:11.077,6291537.500,0.366,0.549,-0.305
1644945791118,2022-02-15T11:23:11.118,6291537.500,0.671,0.488,-0.244
1644945791158,2022-02-15T11:23:11.158,6291537.500,0.427,0.244,-0.061
1644945791199,2022-02-15T11:23:11.199,6291538.000,0.732,-0.122,-0.366
1644945791240,2022-02-15T11:23:11.240,6291538.000,0.854,-0.427,-0.793
1644945791279,2022-02-15T11:23:11.279,6291538.000,0.732,-0.732,-1.037
1644945791320,2022-02-15T11:23:11.320,6291538.000,0.732,-0.671,-1.037
1644945791360,2022-02-15T11:23:11.360,6291538.000,0.915,-0.427,-0.915
1644945791401,2022-02-15T11:23:11.401,6291538.000,0.488,0.122,-1.037
1644945791440,2022-02-15T11:23:11.440,6291538.000,0.122,0.427,-1.037
1644945791481,2022-02-15T11:23:11.481,6291538.000,0.732,0.366,-0.732
1644945791522,2022-02-15T11:23:11.522,6291538.000,0.549,0.122,-0.793
1644945791562,2022-02-15T11:23:11.562,6291538.000,0.061,-0.122,-0.976
1644945791603,2022-02-15T11:23:11.603,6291538.000,0.000,0.305,-1.037
1644945791642,2022-02-15T11:23:11.642,6291538.000,-0.488,0.915,-0.549
1644945791683,2022-02-15T11:23:11.683,6291538.000,-0.610,1.341,0.122
1644945791723,2022-02-15T11:23:11.723,6291538.500,0.000,0.976,0.244
1644945791764,2022-02-15T11:23:11.764,6291538.500,0.549,-0.061,-0.122
1644945791804,2022-02-15T11:23:11.804,6291538.500,0.915,-1.037,-0.122
1644945791845,2022-02-15T11:23:11.845,6291538.500,0.915,-1.341,0.366
1644945791886,2022-02-15T11:23:11.886,6291538.500,0.793,-1.220,0.122
1644945791925,2022-02-15T11:23:11.925,6291538.500,0.610,-0.854,-0.122
1644945791966,2022-02-15T11:23:11.966,6291538.500,0.610,-0.610,0.061
1644945792006,2022-02-15T11:23:12.006,6291538.500,0.610,-0.061,0.122
1644945792047,2022-02-15T11:23:12.047,6291538.500,0.915,0.366,0.183
1644945792086,2022-02-15T11:23:12.086,6291538.500,1.159,0.122,0.061
1644945792127,2022-02-15T11:23:12.127,6291538.500,0.854,-0.061,-0.427
1644945792168,2022-02-15T11:23:12.168,6291538.500,0.000,-0.183,-0.427
1644945792208,2022-02-15T11:23:12.208,6291538.500,-0.122,-0.366,0.000
1644945792249,2022-02-15T11:23:12.249,6291539.000,0.305,-0.366,-0.061
1644945792288,2022-02-15T11:23:12.288,6291539.000,0.488,-0.122,-0.671
1644945792329,2022-02-15T11:23:12.329,6291539.000,1.159,0.122,-1.037
1644945792369,2022-02-15T11:23:12.369,6291539.000,1.220,0.244,-1.098
1644945792410,2022-02-15T11:23:12.410,6291539.000,0.915,0.366,-1.159
1644945792450,2022-02-15T11:23:12.450,6291539.000,0.793,0.488,-0.915
1644945792491,2022-02-15T11:23:12.491,6291539.000,0.488,0.732,-0.732
1644945792532,2022-02-15T11:23:12.532,6291539.000,0.305,1.037,-0.366
1644945792571,2022-02-15T11:23:12.571,6291539.000,0.427,1.280,0.000
1644945792612,2022-02-15T11:23:12.612,6291539.000,0.793,0.854,-0.061
1651237248612,2022-04-29T08:00:48.612,12582995.000,0.976,0.305,-0.061
1651237248732,2022-04-29T08:00:48.732,12582995.000,0.671,-0.366,-0.854
1651237248773,2022-04-29T08:00:48.773,12582995.000,0.793,-0.427,-0.793
1651237248814,2022-04-29T08:00:48.814,12582995.000,0.610,-0.122,-0.732
1651237248853,2022-04-29T08:00:48.853,12582995.000,0.488,0.122,-0.488
1651237248894,2022-04-29T08:00:48.894,12582995.000,0.549,-0.061,-0.427
1651237248934,2022-04-29T08:00:48.934,12582995.000,1.220,-0.305,-0.610
1651237248975,2022-04-29T08:00:48.975,12582995.000,0.976,-0.610,-0.549
1651237249014,2022-04-29T08:00:49.014,12582996.000,0.488,-0.549,-0.549
1651237249055,2022-04-29T08:00:49.055,12582996.000,0.305,-0.549,-0.305
1651237249095,2022-04-29T08:00:49.095,12582996.000,0.671,-0.610,0.000
1651237249136,2022-04-29T08:00:49.136,12582996.000,0.732,-0.305,0.427
1651237249177,2022-04-29T08:00:49.177,12582996.000,0.549,-0.122,0.610
1651237249216,2022-04-29T08:00:49.216,12582996.000,1.037,-0.915,0.976
1651237249257,2022-04-29T08:00:49.257,12582996.000,1.829,-2.317,1.463
1651237249297,2022-04-29T08:00:49.297,12582996.000,3.049,-4.024,1.341
1651237249338,2022-04-29T08:00:49.338,12582996.000,4.146,-5.732,0.976
1651237249378,2022-04-29T08:00:49.378,12582996.000,4.024,-7.195,0.183
1651237249419,2022-04-29T08:00:49.419,12582996.000,3.110,-8.963,-0.183
1651237249458,2022-04-29T08:00:49.458,12582996.000,2.195,-11.463,-0.122
1651237249499,2022-04-29T08:00:49.499,12582996.000,0.000,-15.732,-0.305
1651237249540,2022-04-29T08:00:49.540,12582996.000,0.305,-20.244,0.427
1651237249580,2022-04-29T08:00:49.580,12582996.000,2.439,-22.195,1.768
1651237249621,2022-04-29T08:00:49.621,12582996.000,2.195,-20.915,1.463
1651237249660,2022-04-29T08:00:49.660,12582996.000,1.646,-17.439,1.341
1651237249701,2022-04-29T08:00:49.701,12582996.000,1.098,-14.817,1.159
1651237249741,2022-04-29T08:00:49.741,12582996.000,2.073,-15.122,0.854
1651237249782,2022-04-29T08:00:49.782,12582996.000,3.415,-16.646,0.549
1651237249821,2022-04-29T08:00:49.821,12582996.000,5.244,-19.817,0.732
1651237249862,2022-04-29T08:00:49.862,12582996.000,7.683,-21.646,2.012
1651237249903,2022-04-29T08:00:49.903,12582996.000,1.707,-21.280,5.549
1651237249943,2022-04-29T08:00:49.943,12582996.000,-1.220,-24.878,9.878
1651237249984,2022-04-29T08:00:49.984,12582996.000,-1.402,-27.134,8.537
1651237250024,2022-04-29T08:00:50.024,12582997.000,-4.878,-25.854,3.720
1651237250065,2022-04-29T08:00:50.065,12582997.000,-5.244,-20.854,1.037
1651237250104,2022-04-29T08:00:50.104,12582997.000,-5.000,-13.415,0.732
1651237250145,2022-04-29T08:00:50.145,12582997.000,-6.220,-7.561,1.707
1651237250186,2022-04-29T08:00:50.186,12582997.000,-8.293,-3.232,0.976
1651237250226,2022-04-29T08:00:50.226,12582997.000,-6.220,1.341,-1.585
1651237250267,2022-04-29T08:00:50.267,12582997.000,-6.402,8.415,-2.500
1651237250306,2022-04-29T08:00:50.306,12582997.000,-13.354,11.707,-0.854
1651237250347,2022-04-29T08:00:50.347,12582997.000,-15.305,15.061,0.061
1651237250387,2022-04-29T08:00:50.387,12582997.000,-16.707,21.098,0.122
1651237250428,2022-04-29T08:00:50.428,12582997.000,-20.061,22.927,6.159
1651237250467,2022-04-29T08:00:50.467,12582997.000,-14.695,15.244,18.841
1651237250508,2022-04-29T08:00:50.508,12582997.000,-12.134,9.207,31.951
1651237250549,2022-04-29T08:00:50.549,12582997.000,-11.159,16.220,36.646
1651237250589,2022-04-29T08:00:50.589,12582997.000,-15.915,27.744,29.512
1651237250630,2022-04-29T08:00:50.630,12582997.000,-20.244,43.415,22.500
1651237250670,2022-04-29T08:00:50.670,12582997.000,-20.549,51.341,17.805
1651237250711,2022-04-29T08:00:50.711,12582997.000,-16.768,50.793,18.293
1651237250750,2022-04-29T08:00:50.750,12582997.000,-13.659,51.646,13.841
1651237250791,2022-04-29T08:00:50.791,12582997.000,-13.963,52.866,1.098
1651237250832,2022-04-29T08:00:50.832,12582997.000,-13.354,50.976,-8.232
1651237250872,2022-04-29T08:00:50.872,12582997.000,-10.244,46.951,-11.402
1651237250913,2022-04-29T08:00:50.913,12582997.000,-7.866,42.439,-7.622
1651237250952,2022-04-29T08:00:50.952,12582997.000,-5.915,38.293,-2.073
1651237250993,2022-04-29T08:00:50.993,12582997.000,-4.329,33.293,0.793
1651237251033,2022-04-29T08:00:51.033,12582998.000,-3.537,26.768,1.402
1651237251074,2022-04-29T08:00:51.074,12582998.000,-1.402,21.341,-0.976
1651237251113,2022-04-29T08:00:51.113,12582998.000,-1.463,19.451,-6.280
1651237251154,2022-04-29T08:00:51.154,12582998.000,-0.976,19.024,-9.268
1651237251195,2022-04-29T08:00:51.195,12582998.000,-1.098,20.976,-7.927
1651237251235,2022-04-29T08:00:51.235,12582998.000,-2.439,23.415,-6.768
1651237251276,2022-04-29T08:00:51.276,12582998.000,-5.793,26.037,-7.012
1651237251316,2022-04-29T08:00:51.316,12582998.000,-6.585,24.329,-6.890
1651237251357,2022-04-29T08:00:51.357,12582998.000,-4.695,19.024,-8.110
1651237251396,2022-04-29T08:00:51.396,12582998.000,-2.622,15.122,-10.000
1651237251437,2022-04-29T08:00:51.437,12582998.000,-2.073,15.549,-9.634
1651237251477,2022-04-29T08:00:51.477,12582998.000,-2.195,16.524,-7.744
1651237251518,2022-04-29T08:00:51.518,12582998.000,-2.317,17.439,-6.463
1651237251559,2022-04-29T08:00:51.559,12582998.000,-2.988,18.841,-4.817
1651237251598,2022-04-29T08:00:51.598,12582998.000,-2.622,19.146,-2.317
1651237251639,2022-04-29T08:00:51.639,12582998.000,0.732,17.073,-0.976
1651237251679,2022-04-29T08:00:51.679,12582998.000,2.500,15.976,-0.732
1651237251720,2022-04-29T08:00:51.720,12582998.000,2.073,14.817,0.305
1651237251759,2022-04-29T08:00:51.759,12582998.000,2.378,11.585,1.159
1651237251800,2022-04-29T08:00:51.800,12582998.000,0.915,8.354,-0.427
1651237251840,2022-04-29T08:00:51.840,12582998.000,-0.305,6.098,-3.293
1651237251881,2022-04-29T08:00:51.881,12582998.000,3.232,2.561,-4.817
1651237251922,2022-04-29T08:00:51.922,12582998.000,2.866,0.488,-7.256
1651237251962,2022-04-29T08:00:51.962,12582998.000,0.061,-1.402,-9.024
1651237252003,2022-04-29T08:00:52.003,12582998.000,-1.341,-3.780,-8.049
1651237252042,2022-04-29T08:00:52.042,12582998.000,-1.951,-5.000,-5.610
1651237252083,2022-04-29T08:00:52.083,12582999.000,-2.927,-4.756,-2.134
1651237252123,2022-04-29T08:00:52.123,12582999.000,-2.134,-5.854,0.732
1651237252164,2022-04-29T08:00:52.164,12582999.000,-0.427,-9.756,1.768
1651237252205,2022-04-29T08:00:52.205,12582999.000,0.061,-13.110,1.707
1651237252244,2022-04-29T08:00:52.244,12582999.000,0.915,-15.122,2.683
1651237252285,2022-04-29T08:00:52.285,12582999.000,2.927,-17.378,3.415
1651237252325,2022-04-29T08:00:52.325,12582999.000,4.695,-18.902,3.354
1651237252366,2022-04-29T08:00:52.366,12582999.000,6.768,-21.402,3.841
1651237252405,2022-04-29T08:00:52.405,12582999.000,9.756,-24.207,4.329
1651237252446,2022-04-29T08:00:52.446,12582999.000,13.293,-26.463,4.451
1651237252487,2022-04-29T08:00:52.487,12582999.000,16.341,-27.134,5.061
1651237252527,2022-04-29T08:00:52.527,12582999.000,17.744,-26.098,6.037
1651237252568,2022-04-29T08:00:52.568,12582999.000,19.634,-26.951,8.841
1651237252608,2022-04-29T08:00:52.608,12582999.000,18.841,-27.866,12.012
1651237252649,2022-04-29T08:00:52.649,12582999.000,17.317,-25.061,12.500
1651237252688,2022-04-29T08:00:52.688,12582999.000,14.329,-22.744,10.915
1651237252729,2022-04-29T08:00:52.729,12582999.000,13.902,-23.720,7.195
1651237252770,2022-04-29T08:00:52.770,12582999.000,14.512,-27.195,5.427
1651237252810,2022-04-29T08:00:52.810,12582999.000,14.207,-29.573,5.305
1651237252851,2022-04-29T08:00:52.851,12582999.000,14.207,-26.463,18.232
1651237252890,2022-04-29T08:00:52.890,12582999.000,12.744,-19.451,1.585
1651237252931,2022-04-29T08:00:52.931,12582999.000,10.366,-12.317,3.354
1651237252971,2022-04-29T08:00:52.971,12582999.000,7.195,-7.134,3.902
1651237253012,2022-04-29T08:00:53.012,12582999.000,7.012,-4.268,2.073
1651237253051,2022-04-29T08:00:53.051,12582999.000,7.500,-2.988,-0.671
1651237253092,2022-04-29T08:00:53.092,12583000.000,6.463,-4.573,-2.500
1651237253133,2022-04-29T08:00:53.133,12583000.000,6.524,-7.195,-2.683
1651237253173,2022-04-29T08:00:53.173,12583000.000,8.049,-8.720,-2.927
1651237253214,2022-04-29T08:00:53.214,12583000.000,8.415,-8.963,-4.512
1651237253254,2022-04-29T08:00:53.254,12583000.000,7.927,-8.537,-5.000
1651237253295,2022-04-29T08:00:53.295,12583000.000,7.988,-10.305,-2.988
1651237253334,2022-04-29T08:00:53.334,12583000.000,9.756,-13.537,-2.073
1651237253375,2022-04-29T08:00:53.375,12583000.000,10.366,-14.146,-2.561
1651237253416,2022-04-29T08:00:53.416,12583000.000,9.390,-14.573,-2.683
1651237253456,2022-04-29T08:00:53.456,12583000.000,8.841,-14.939,-3.232
1651237253497,2022-04-29T08:00:53.497,12583000.000,9.390,-13.232,-3.963
1651237253536,2022-04-29T08:00:53.536,12583000.000,7.561,-11.159,-3.476
1651237253577,2022-04-29T08:00:53.577,12583000.000,6.585,-10.488,-2.927
1651237253617,2022-04-29T08:00:53.617,12583000.000,7.866,-9.390,-3.232
1651237253658,2022-04-29T08:00:53.658,12583000.000,8.780,-6.220,-2.866
1651237253697,2022-04-29T08:00:53.697,12583000.000,10.000,-3.293,-2.195
1651237253738,2022-04-29T08:00:53.738,12583000.000,11.829,-2.195,-1.463
1651237253779,2022-04-29T08:00:53.779,12583000.000,10.671,-2.012,-0.854
1651237253819,2022-04-29T08:00:53.819,12583000.000,8.537,-2.744,-1.159
1651237253860,2022-04-29T08:00:53.860,12583000.000,7.927,-4.817,-0.610
1651237253900,2022-04-29T08:00:53.900,12583000.000,7.195,-6.037,-0.122
1651237253941,2022-04-29T08:00:53.941,12583000.000,6.341,-5.488,-0.671
1651237253980,2022-04-29T08:00:53.980,12583000.000,5.305,-4.024,-0.122
1651237254021,2022-04-29T08:00:54.021,12583000.000,4.695,-3.110,0.549
1651237254062,2022-04-29T08:00:54.062,12583000.000,3.902,-3.537,-0.122
1651237254102,2022-04-29T08:00:54.102,12583001.000,2.988,-2.988,-0.915
1651237254143,2022-04-29T08:00:54.143,12583001.000,3.049,-2.805,-1.220
1651237254182,2022-04-29T08:00:54.182,12583001.000,2.012,-0.915,-0.488
1651237254223,2022-04-29T08:00:54.223,12583001.000,1.524,0.366,-1.037
1651237254263,2022-04-29T08:00:54.263,12583001.000,2.195,-0.976,-0.793
1651237254304,2022-04-29T08:00:54.304,12583001.000,2.195,-2.256,-0.183
1651237254343,2022-04-29T08:00:54.343,12583001.000,1.890,-2.744,-1.707
1651237254384,2022-04-29T08:00:54.384,12583001.000,0.793,-4.817,-2.683
1651237254425,2022-04-29T08:00:54.425,12583001.000,1.159,-10.732,-1.159
1651237254465,2022-04-29T08:00:54.465,12583001.000,0.427,-14.756,-0.976
1651237254506,2022-04-29T08:00:54.506,12583001.000,1.280,-15.427,-4.329
1651237254546,2022-04-29T08:00:54.546,12583001.000,2.988,-13.598,-3.110
1651237254587,2022-04-29T08:00:54.587,12583001.000,2.683,-12.195,-0.671
1651237254626,2022-04-29T08:00:54.626,12583001.000,3.598,-10.793,-0.549
1651237254667,2022-04-29T08:00:54.667,12583001.000,3.841,-9.268,-0.183
1651237254708,2022-04-29T08:00:54.708,12583001.000,2.073,-8.293,0.244
1651237254748,2022-04-29T08:00:54.748,12583001.000,0.976,-8.354,0.854
1651237254789,2022-04-29T08:00:54.789,12583001.000,1.829,-8.110,1.280
1651237254828,2022-04-29T08:00:54.828,12583001.000,1.341,-8.293,1.280
1651237254869,2022-04-29T08:00:54.869,12583001.000,-1.098,-7.988,0.854
1651237254909,2022-04-29T08:00:54.909,12583001.000,-2.134,-5.671,0.366
1651237254950,2022-04-29T08:00:54.950,12583001.000,0.122,-4.573,0.671
1651237254991,2022-04-29T08:00:54.991,12583001.000,1.220,-4.512,1.159
1651237255030,2022-04-29T08:00:55.030,12583001.000,1.098,-3.171,0.183
1651237255071,2022-04-29T08:00:55.071,12583001.000,1.707,-2.073,-0.305
1651237255111,2022-04-29T08:00:55.111,12583001.000,1.890,-2.561,0.000
1651237255152,2022-04-29T08:00:55.152,12583002.000,1.768,-2.378,-0.244
1651237255192,2022-04-29T08:00:55.192,12583002.000,2.439,-1.159,-0.427
1651237255233,2022-04-29T08:00:55.233,12583002.000,2.439,-0.305,-0.366
1651237255274,2022-04-29T08:00:55.274,12583002.000,1.707,0.854,-0.061
1651237255313,2022-04-29T08:00:55.313,12583002.000,1.463,0.915,0.488
1651237255354,2022-04-29T08:00:55.354,12583002.000,1.707,-0.366,1.037
1651237255394,2022-04-29T08:00:55.394,12583002.000,1.890,-1.402,0.915
1651237255435,2022-04-29T08:00:55.435,12583002.000,2.195,-1.524,0.488
1651237255474,2022-04-29T08:00:55.474,12583002.000,1.524,-0.549,0.427
1651237255515,2022-04-29T08:00:55.515,12583002.000,1.524,0.061,0.061
1651237255555,2022-04-29T08:00:55.555,12583002.000,2.744,-0.061,-0.183
1651237255596,2022-04-29T08:00:55.596,12583002.000,2.805,-0.061,-0.488
1651237255637,2022-04-29T08:00:55.637,12583002.000,3.171,0.000,-0.549
1651237255676,2022-04-29T08:00:55.676,12583002.000,3.110,-0.061,-0.671
1651237255717,2022-04-29T08:00:55.717,12583002.000,2.439,0.366,-0.854
1651237255757,2022-04-29T08:00:55.757,12583002.000,2.317,0.793,-0.732
1651237255798,2022-04-29T08:00:55.798,12583002.000,1.768,0.793,-0.305
1651237255838,2022-04-29T08:00:55.838,12583002.000,1.280,0.793,-0.244
1651237255879,2022-04-29T08:00:55.879,12583002.000,0.671,1.220,0.000
1651237255920,2022-04-29T08:00:55.920,12583002.000,-0.793,0.976,0.305
1651237255959,2022-04-29T08:00:55.959,12583002.000,-1.646,0.732,0.366
1651237256000,2022-04-29T08:00:56.000,12583002.000,-1.951,0.854,0.610
1651237256040,2022-04-29T08:00:56.040,12583002.000,-1.585,0.183,0.976
1651237256081,2022-04-29T08:00:56.081,12583002.000,-1.890,-1.098,1.037
1651237256120,2022-04-29T08:00:56.120,12583002.000,-2.317,-2.012,0.915
1651237256161,2022-04-29T08:00:56.161,12583003.000,-0.976,-3.110,0.244
1651237256201,2022-04-29T08:00:56.201,12583003.000,0.000,-3.232,-0.549
1651237256242,2022-04-29T08:00:56.242,12583003.000,-0.244,-2.134,-0.732
1651237256283,2022-04-29T08:00:56.283,12583003.000,-0.488,-1.585,-0.244
1651237256322,2022-04-29T08:00:56.322,12583003.000,-0.915,-0.610,-0.061
1651237256363,2022-04-29T08:00:56.363,12583003.000,-0.671,1.159,-0.366
1651237256403,2022-04-29T08:00:56.403,12583003.000,-1.890,2.927,-0.183
1651237256444,2022-04-29T08:00:56.444,12583003.000,-2.134,4.268,0.610
1651237256484,2022-04-29T08:00:56.484,12583003.000,-0.366,4.207,1.037
1651237256525,2022-04-29T08:00:56.525,12583003.000,-0.366,4.573,0.793
1651237256566,2022-04-29T08:00:56.566,12583003.000,-0.427,4.878,0.427
1651237256605,2022-04-29T08:00:56.605,12583003.000,-0.183,4.756,0.183
1651237256646,2022-04-29T08:00:56.646,12583003.000,-0.244,4.390,0.000
1651237256686,2022-04-29T08:00:56.686,12583003.000,-0.183,4.024,0.061
1651237256727,2022-04-29T08:00:56.727,12583003.000,0.122,3.902,0.183
1651237256766,2022-04-29T08:00:56.766,12583003.000,-0.671,4.085,-0.061
1651237256807,2022-04-29T08:00:56.807,12583003.000,-0.793,4.451,-0.549
1651237256848,2022-04-29T08:00:56.848,12583003.000,-0.610,3.780,-0.610
1651237256888,2022-04-29T08:00:56.888,12583003.000,-0.244,2.622,-0.244
1651237256929,2022-04-29T08:00:56.929,12583003.000,-0.244,1.585,-0.793
1651237256968,2022-04-29T08:00:56.968,12583003.000,-0.671,1.463,-1.524
1651237257009,2022-04-29T08:00:57.009,12583003.000,-0.244,1.707,-1.585
1651237257049,2022-04-29T08:00:57.049,12583003.000,0.122,2.317,-0.976
1651237257090,2022-04-29T08:00:57.090,12583003.000,0.000,2.683,-0.793
1651237257131,2022-04-29T08:00:57.131,12583003.000,-0.427,2.927,-1.098
1651237257171,2022-04-29T08:00:57.171,12583003.000,-0.427,3.232,-1.220
1651237257212,2022-04-29T08:00:57.212,12583004.000,-0.549,3.841,-1.220
1651237257251,2022-04-29T08:00:57.251,12583004.000,-1.037,4.817,-1.159
1651237257292,2022-04-29T08:00:57.292,12583004.000,-0.732,4.207,-0.732
1651237257332,2022-04-29T08:00:57.332,12583004.000,-0.122,3.354,-0.427
1651237257373,2022-04-29T08:00:57.373,12583004.000,-0.244,3.049,-0.793
1651237257412,2022-04-29T08:00:57.412,12583004.000,-0.122,2.622,-1.159
1651237257453,2022-04-29T08:00:57.453,12583004.000,-0.305,2.317,-1.524
1651237257494,2022-04-29T08:00:57.494,12583004.000,-0.549,2.134,-1.768
1651237257534,2022-04-29T08:00:57.534,12583004.000,-0.244,1.646,-1.707
1651237257575,2022-04-29T08:00:57.575,12583004.000,-0.061,1.037,-1.280
1651237257614,2022-04-29T08:00:57.614,12583004.000,-0.366,0.671,-0.915
1651237257655,2022-04-29T08:00:57.655,12583004.000,-0.183,0.244,-0.549
1651237257695,2022-04-29T08:00:57.695,12583004.000,-0.061,-0.366,-0.244
1651237257736,2022-04-29T08:00:57.736,12583004.000,-0.183,-0.366,-0.305
1651237257777,2022-04-29T08:00:57.777,12583004.000,0.183,-0.244,-0.305
1651237257817,2022-04-29T08:00:57.817,12583004.000,0.793,-0.244,0.000
1651237257858,2022-04-29T08:00:57.858,12583004.000,1.159,-0.366,0.305
1651237257897,2022-04-29T08:00:57.897,12583004.000,1.524,-0.488,0.244
1651237257938,2022-04-29T08:00:57.938,12583004.000,2.012,-0.366,0.366
1651237257978,2022-04-29T08:00:57.978,12583004.000,2.256,-0.183,0.610
1651237258019,2022-04-29T08:00:58.019,12583004.000,2.378,0.305,0.549
1651237258058,2022-04-29T08:00:58.058,12583004.000,2.744,0.244,0.610
1651237258099,2022-04-29T08:00:58.099,12583004.000,2.927,0.061,0.610
1651237258140,2022-04-29T08:00:58.140,12583004.000,2.561,0.732,0.000
1651237258180,2022-04-29T08:00:58.180,12583004.000,2.439,0.915,-0.488
1651237258221,2022-04-29T08:00:58.221,12583005.000,2.805,0.488,0.000
1651237258260,2022-04-29T08:00:58.260,12583005.000,2.988,0.244,0.000
1651237258301,2022-04-29T08:00:58.301,12583005.000,3.232,0.061,-0.244
1651237258341,2022-04-29T08:00:58.341,12583005.000,2.988,0.122,0.000
1651237258382,2022-04-29T08:00:58.382,12583005.000,2.622,0.061,0.000
1651237258423,2022-04-29T08:00:58.423,12583005.000,2.256,0.183,0.122
1651237258463,2022-04-29T08:00:58.463,12583005.000,2.134,-0.610,0.183
1651237258504,2022-04-29T08:00:58.504,12583005.000,1.280,-0.976,0.427
1651237258543,2022-04-29T08:00:58.543,12583005.000,0.427,-1.341,0.549
1651237258584,2022-04-29T08:00:58.584,12583005.000,0.854,-2.073,0.366
1651237258624,2022-04-29T08:00:58.624,12583005.000,1.220,-2.073,0.305
1651237258665,2022-04-29T08:00:58.665,12583005.000,1.341,-1.707,0.305
1651237258704,2022-04-29T08:00:58.704,12583005.000,1.463,-1.220,0.305
1651237258745,2022-04-29T08:00:58.745,12583005.000,1.463,-0.976,0.244
1651237258786,2022-04-29T08:00:58.786,12583005.000,1.707,-1.037,0.061
