epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1644945768347,2022-02-15T11:22:48.347,6291514.500,0.052,0.985,0.129
1644945768428,2022-02-15T11:22:48.428,6291514.500,0.043,0.983,0.136
1644945768508,2022-02-15T11:22:48.508,6291514.500,0.042,0.983,0.136
1644945768589,2022-02-15T11:22:48.589,6291515.000,0.058,0.994,0.132
1644945768669,2022-02-15T11:22:48.669,6291515.000,0.049,0.985,0.144
1644945768751,2022-02-15T11:22:48.751,6291515.000,0.049,0.980,0.146
1644945768832,2022-02-15T11:22:48.832,6291515.000,0.058,0.987,0.140
1644945768912,2022-02-15T11:22:48.912,6291515.000,0.048,0.982,0.146
1644945768993,2022-02-15T11:22:48.993,6291515.000,0.051,0.982,0.146
1644945769074,2022-02-15T11:22:49.074,6291515.500,0.053,0.983,0.146
1644945769154,2022-02-15T11:22:49.154,6291515.500,0.048,0.985,0.144
1644945769235,2022-02-15T11:22:49.235,6291515.500,0.045,0.983,0.143
1644945769315,2022-02-15T11:22:49.315,6291515.500,0.047,0.986,0.140
1644945769397,2022-02-15T11:22:49.397,6291515.500,0.050,0.988,0.136
1644945769478,2022-02-15T11:22:49.478,6291515.500,0.049,0.985,0.137
1644945769558,2022-02-15T11:22:49.558,6291516.000,0.044,0.986,0.134
1644945769639,2022-02-15T11:22:49.639,6291516.000,0.043,0.985,0.132
1644945769720,2022-02-15T11:22:49.720,6291516.000,0.047,0.988,0.128
1644945769800,2022-02-15T11:22:49.800,6291516.000,0.048,0.990,0.126
1644945769881,2022-02-15T11:22:49.881,6291516.000,0.047,0.991,0.127
1644945769961,2022-02-15T11:22:49.961,6291516.000,0.048,0.991,0.128
1644945770042,2022-02-15T11:22:50.042,6291516.000,0.047,0.985,0.129
1644945770124,2022-02-15T11:22:50.124,6291516.500,0.051,0.985,0.131
1644945770204,2022-02-15T11:22:50.204,6291516.500,0.047,0.987,0.129
1644945770285,2022-02-15T11:22:50.285,6291516.500,0.047,0.985,0.131
1644945770366,2022-02-15T11:22:50.366,6291516.500,0.050,0.986,0.133
1644945770446,2022-02-15T11:22:50.446,6291516.500,0.049,0.986,0.132
1644945770527,2022-02-15T11:22:50.527,6291516.500,0.049,0.987,0.130
1644945770607,2022-02-15T11:22:50.607,6291517.000,0.047,0.988,0.131
1644945770688,2022-02-15T11:22:50.688,6291517.000,0.051,0.988,0.134
1644945770770,2022-02-15T11:22:50.770,6291517.000,0.050,0.985,0.136
1644945770850,2022-02-15T11:22:50.850,6291517.000,0.048,0.988,0.131
1644945770931,2022-02-15T11:22:50.931,6291517.000,0.048,0.986,0.133
1644945771012,2022-02-15T11:22:51.012,6291517.000,0.052,0.984,0.135
1644945771092,2022-02-15T11:22:51.092,6291517.500,0.052,0.986,0.134
1644945771173,2022-02-15T11:22:51.173,6291517.500,0.050,0.986,0.136
1644945771253,2022-02-15T11:22:51.253,6291517.500,0.051,0.987,0.133
1644945771334,2022-02-15T11:22:51.334,6291517.500,0.051,0.985,0.133
1644945771416,2022-02-15T11:22:51.416,6291517.500,0.052,0.984,0.133
1644945771496,2022-02-15T11:22:51.496,6291517.500,0.050,0.987,0.130
1644945771577,2022-02-15T11:22:51.577,6291517.500,0.050,0.987,0.131
1644945771658,2022-02-15T11:22:51.658,6291518.000,0.052,0.987,0.131
1644945771738,2022-02-15T11:22:51.738,6291518.000,0.050,0.986,0.133
1644945771819,2022-02-15T11:22:51.819,6291518.000,0.049,0.987,0.132
1644945771899,2022-02-15T11:22:51.899,6291518.000,0.050,0.988,0.128
1644945771980,2022-02-15T11:22:51.980,6291518.000,0.052,0.988,0.127
1644945772062,2022-02-15T11:22:52.062,6291518.000,0.054,0.989,0.126
1644945772142,2022-02-15T11:22:52.142,6291518.500,0.050,0.987,0.125
1644945772223,2022-02-15T11:22:52.223,6291518.500,0.049,0.985,0.126
1644945772304,2022-02-15T11:22:52.304,6291518.500,0.051,0.986,0.124
1644945772384,2022-02-15T11:22:52.384,6291518.500,0.044,0.984,0.122
1644945772465,2022-02-15T11:22:52.465,6291518.500,0.050,0.993,0.119
1644945772545,2022-02-15T11:22:52.545,6291518.500,0.046,0.989,0.118
1644945772626,2022-02-15T11:22:52.626,6291519.000,0.048,0.990,0.116
1644945772706,2022-02-15T11:22:52.706,6291519.000,0.051,0.988,0.115
1644945772788,2022-02-15T11:22:52.788,6291519.000,0.046,0.990,0.112
1644945772869,2022-02-15T11:22:52.869,6291519.000,0.045,0.988,0.112
1644945772950,2022-02-15T11:22:52.950,6291519.000,0.049,0.990,0.111
1644945773030,2022-02-15T11:22:53.030,6291519.000,0.050,0.989,0.109
1644945773111,2022-02-15T11:22:53.111,6291519.000,0.049,0.990,0.110
1644945773191,2022-02-15T11:22:53.191,6291519.500,0.044,0.987,0.110
1644945773272,2022-02-15T11:22:53.272,6291519.500,0.046,0.991,0.105
1644945773352,2022-02-15T11:22:53.352,6291519.500,0.048,0.991,0.105
1644945773434,2022-02-15T11:22:53.434,6291519.500,0.047,0.994,0.105
1644945773515,2022-02-15T11:22:53.515,6291519.500,0.047,0.990,0.109
1644945773595,2022-02-15T11:22:53.595,6291519.500,0.048,0.986,0.111
1644945773676,2022-02-15T11:22:53.676,6291520.000,0.046,0.985,0.110
1644945773757,2022-02-15T11:22:53.757,6291520.000,0.047,0.990,0.109
1644945773837,2022-02-15T11:22:53.837,6291520.000,0.047,0.991,0.110
1644945773918,2022-02-15T11:22:53.918,6291520.000,0.049,0.992,0.111
1644945773998,2022-02-15T11:22:53.998,6291520.000,0.049,0.989,0.114
1644945774080,2022-02-15T11:22:54.080,6291520.000,0.050,0.989,0.114
1644945774161,2022-02-15T11:22:54.161,6291520.500,0.052,0.990,0.113
1644945774241,2022-02-15T11:22:54.241,6291520.500,0.051,0.985,0.114
1644945774322,2022-02-15T11:22:54.322,6291520.500,0.055,0.985,0.116
1644945774403,2022-02-15T11:22:54.403,6291520.500,0.052,0.989,0.115
1644945774483,2022-02-15T11:22:54.483,6291520.500,0.047,0.989,0.119
1644945774564,2022-02-15T11:22:54.564,6291520.500,0.050,0.986,0.124
1644945774644,2022-02-15T11:22:54.644,6291520.500,0.054,0.986,0.122
1644945774726,2022-02-15T11:22:54.726,6291521.000,0.056,0.988,0.120
1644945774807,2022-02-15T11:22:54.807,6291521.000,0.050,0.989,0.121
1644945774887,2022-02-15T11:22:54.887,6291521.000,0.049,0.989,0.119
1644945774968,2022-02-15T11:22:54.968,6291521.000,0.051,0.987,0.119
1644945775049,2022-02-15T11:22:55.049,6291521.000,0.054,0.988,0.117
1644945775129,2022-02-15T11:22:55.129,6291521.000,0.052,0.990,0.116
1644945775210,2022-02-15T11:22:55.210,6291521.500,0.049,0.988,0.118
1644945775290,2022-02-15T11:22:55.290,6291521.500,0.049,0.987,0.119
1644945775371,2022-02-15T11:22:55.371,6291521.500,0.051,0.989,0.116
1644945775453,2022-02-15T11:22:55.453,6291521.500,0.053,0.989,0.115
1644945775533,2022-02-15T11:22:55.533,6291521.500,0.049,0.990,0.116
1644945775614,2022-02-15T11:22:55.614,6291521.500,0.048,0.987,0.116
1644945775695,2022-02-15T11:22:55.695,6291522.000,0.050,0.985,0.117
1644945775775,2022-02-15T11:22:55.775,6291522.000,0.054,0.989,0.116
1644945775856,2022-02-15T11:22:55.856,6291522.000,0.047,0.988,0.113
1644945775936,2022-02-15T11:22:55.936,6291522.000,0.045,0.989,0.112
1644945776017,2022-02-15T11:22:56.017,6291522.000,0.046,0.990,0.110
1644945776099,2022-02-15T11:22:56.099,6291522.000,0.047,0.990,0.108
1644945776179,2022-02-15T11:22:56.179,6291522.000,0.050,0.990,0.107
1644945776260,2022-02-15T11:22:56.260,6291522.500,0.048,0.993,0.106
1644945776341,2022-02-15T11:22:56.341,6291522.500,0.045,0.992,0.103
1644945776421,2022-02-15T11:22:56.421,6291522.500,0.049,0.991,0.103
1644945776502,2022-02-15T11:22:56.502,6291522.500,0.048,0.992,0.102
1644945776582,2022-02-15T11:22:56.582,6291522.500,0.043,0.988,0.105
1644945776663,2022-02-15T11:22:56.663,6291522.500,0.047,0.989,0.104
1644945776745,2022-02-15T11:22:56.745,6291523.000,0.049,0.990,0.098
1644945776825,2022-02-15T11:22:56.825,6291523.000,0.047,0.992,0.098
1644945776906,2022-02-15T11:22:56.906,6291523.000,0.046,0.989,0.102
1644945776987,2022-02-15T11:22:56.987,6291523.000,0.047,0.992,0.101
1644945777067,2022-02-15T11:22:57.067,6291523.000,0.045,0.992,0.100
1644945777148,2022-02-15T11:22:57.148,6291523.000,0.048,0.991,0.103
1644945777228,2022-02-15T11:22:57.228,6291523.500,0.048,0.989,0.103
1644945777309,2022-02-15T11:22:57.309,6291523.500,0.050,0.990,0.106
1644945777391,2022-02-15T11:22:57.391,6291523.500,0.048,0.987,0.110
1644945777471,2022-02-15T11:22:57.471,6291523.500,0.057,0.984,0.110
1644945777552,2022-02-15T11:22:57.552,6291523.500,0.056,0.988,0.112
1644945777633,2022-02-15T11:22:57.633,6291523.500,0.053,0.992,0.112
1644945777713,2022-02-15T11:22:57.713,6291523.500,0.054,0.989,0.114
1644945777794,2022-02-15T11:22:57.794,6291524.000,0.061,0.988,0.120
1644945777874,2022-02-15T11:22:57.874,6291524.000,0.061,0.985,0.127
1644945777956,2022-02-15T11:22:57.956,6291524.000,0.058,0.985,0.130
1644945778037,2022-02-15T11:22:58.037,6291524.000,0.062,0.986,0.131
1644945778117,2022-02-15T11:22:58.117,6291524.000,0.063,0.985,0.134
1644945778198,2022-02-15T11:22:58.198,6291524.000,0.063,0.982,0.133
1644945778279,2022-02-15T11:22:58.279,6291524.500,0.062,0.987,0.130
1644945778359,2022-02-15T11:22:58.359,6291524.500,0.059,0.985,0.131
1644945778440,2022-02-15T11:22:58.440,6291524.500,0.063,0.984,0.131
1644945778520,2022-02-15T11:22:58.520,6291524.500,0.069,0.984,0.128
1644945778602,2022-02-15T11:22:58.602,6291524.500,0.066,0.986,0.128
1644945778683,2022-02-15T11:22:58.683,6291524.500,0.058,0.981,0.126
1644945778763,2022-02-15T11:22:58.763,6291525.000,0.055,0.982,0.121
1644945778844,2022-02-15T11:22:58.844,6291525.000,0.069,0.994,0.123
1644945778925,2022-02-15T11:22:58.925,6291525.000,0.066,0.991,0.136
1644945779005,2022-02-15T11:22:59.005,6291525.000,0.040,0.981,0.128
1644945779086,2022-02-15T11:22:59.086,6291525.000,0.066,0.991,0.115
1644945779166,2022-02-15T11:22:59.166,6291525.000,0.074,0.985,0.125
1644945779248,2022-02-15T11:22:59.248,6291525.000,0.059,0.988,0.127
1644945779329,2022-02-15T11:22:59.329,6291525.500,0.060,0.990,0.119
1644945779409,2022-02-15T11:22:59.409,6291525.500,0.060,0.987,0.117
1644945779490,2022-02-15T11:22:59.490,6291525.500,0.064,0.987,0.116
1644945779571,2022-02-15T11:22:59.571,6291525.500,0.063,0.983,0.115
1644945779651,2022-02-15T11:22:59.651,6291525.500,0.061,0.988,0.112
1644945779732,2022-02-15T11:22:59.732,6291525.500,0.058,0.989,0.109
1644945779812,2022-02-15T11:22:59.812,6291526.000,0.056,0.988,0.100
1644945779894,2022-02-15T11:22:59.894,6291526.000,0.054,0.992,0.103
1644945779975,2022-02-15T11:22:59.975,6291526.000,0.052,0.982,0.105
1644945780055,2022-02-15T11:23:00.055,6291526.000,0.062,0.987,0.095
1644945780136,2022-02-15T11:23:00.136,6291526.000,0.068,0.986,0.085
1644945780217,2022-02-15T11:23:00.217,6291526.000,0.059,0.984,0.072
1644945780297,2022-02-15T11:23:00.297,6291526.500,0.048,0.995,0.046
1644945780378,2022-02-15T11:23:00.378,6291526.500,0.043,1.005,0.033
1644945780460,2022-02-15T11:23:00.460,6291526.500,0.044,1.013,0.024
1644945780540,2022-02-15T11:23:00.540,6291526.500,0.035,1.009,0.018
1644945780621,2022-02-15T11:23:00.621,6291526.500,0.018,1.009,0.018
1644945780701,2022-02-15T11:23:00.701,6291526.500,0.003,1.026,0.006
1644945780782,2022-02-15T11:23:00.782,6291526.500,-0.036,1.009,0.015
1644945780863,2022-02-15T11:23:00.863,6291527.000,-0.045,0.979,0.037
1644945780943,2022-02-15T11:23:00.943,6291527.000,-0.066,0.958,0.056
1644945781024,2022-02-15T11:23:01.024,6291527.000,-0.100,0.960,0.075
1644945781106,2022-02-15T11:23:01.106,6291527.000,-0.118,0.968,0.087
1644945781186,2022-02-15T11:23:01.186,6291527.000,-0.126,0.958,0.109
1644945781267,2022-02-15T11:23:01.267,6291527.000,-0.109,0.948,0.129
1644945781347,2022-02-15T11:23:01.347,6291527.500,-0.127,1.022,0.116
1644945781428,2022-02-15T11:23:01.428,6291527.500,-0.122,1.063,0.104
1644945781509,2022-02-15T11:23:01.509,6291527.500,-0.106,0.976,0.115
1644945781589,2022-02-15T11:23:01.589,6291527.500,-0.135,0.957,0.125
1644945781670,2022-02-15T11:23:01.670,6291527.500,-0.129,0.995,0.125
1644945781752,2022-02-15T11:23:01.752,6291527.500,-0.107,0.993,0.124
1644945781832,2022-02-15T11:23:01.832,6291528.000,-0.100,0.975,0.131
1644945781913,2022-02-15T11:23:01.913,6291528.000,-0.143,0.966,0.131
1644945781993,2022-02-15T11:23:01.993,6291528.000,-0.148,0.970,0.124
1644945782074,2022-02-15T11:23:02.074,6291528.000,-0.141,0.963,0.125
1644945782155,2022-02-15T11:23:02.155,6291528.000,-0.144,0.976,0.119
1644945782235,2022-02-15T11:23:02.235,6291528.000,-0.148,1.012,0.105
1644945782316,2022-02-15T11:23:02.316,6291528.000,-0.152,0.996,0.104
1644945782398,2022-02-15T11:23:02.398,6291528.500,-0.173,0.973,0.120
1644945782478,2022-02-15T11:23:02.478,6291528.500,-0.170,0.961,0.125
1644945782559,2022-02-15T11:23:02.559,6291528.500,-0.153,0.975,0.119
1644945782639,2022-02-15T11:23:02.639,6291528.500,-0.147,0.986,0.110
1644945782720,2022-02-15T11:23:02.720,6291528.500,-0.157,0.985,0.109
1644945782801,2022-02-15T11:23:02.801,6291528.500,-0.166,0.976,0.113
1644945782881,2022-02-15T11:23:02.881,6291529.000,-0.160,0.974,0.113
1644945782962,2022-02-15T11:23:02.962,6291529.000,-0.155,0.990,0.104
1644945783044,2022-02-15T11:23:03.044,6291529.000,-0.154,0.985,0.101
1644945783124,2022-02-15T11:23:03.124,6291529.000,-0.159,0.977,0.102
1644945783205,2022-02-15T11:23:03.205,6291529.000,-0.161,0.981,0.099
1644945783285,2022-02-15T11:23:03.285,6291529.000,-0.157,0.983,0.098
1644945783366,2022-02-15T11:23:03.366,6291529.500,-0.155,0.983,0.099
1644945783447,2022-02-15T11:23:03.447,6291529.500,-0.158,0.985,0.097
1644945783527,2022-02-15T11:23:03.527,6291529.500,-0.156,0.978,0.099
1644945783608,2022-02-15T11:23:03.608,6291529.500,-0.161,0.980,0.096
1644945783690,2022-02-15T11:23:03.690,6291529.500,-0.161,0.978,0.097
1644945783770,2022-02-15T11:23:03.770,6291529.500,-0.164,0.977,0.097
1644945783851,2022-02-15T11:23:03.851,6291529.500,-0.166,0.980,0.099
1644945783931,2022-02-15T11:23:03.931,6291530.000,-0.167,0.982,0.100
1644945784012,2022-02-15T11:23:04.012,6291530.000,-0.160,0.977,0.105
1644945784093,2022-02-15T11:23:04.093,6291530.000,-0.162,0.977,0.109
1644945784173,2022-02-15T11:23:04.173,6291530.000,-0.166,0.980,0.110
1644945784254,2022-02-15T11:23:04.254,6291530.000,-0.158,0.983,0.113
1644945784336,2022-02-15T11:23:04.336,6291530.000,-0.148,0.981,0.119
1644945784416,2022-02-15T11:23:04.416,6291531.000,-0.143,0.982,0.120
1644945784497,2022-02-15T11:23:04.497,6291531.000,-0.142,0.972,0.126
1644945784577,2022-02-15T11:23:04.577,6291531.000,-0.153,0.967,0.126
1644945784658,2022-02-15T11:23:04.658,6291531.000,-0.164,0.973,0.120
1644945784739,2022-02-15T11:23:04.739,6291531.000,-0.154,0.984,0.114
1644945784819,2022-02-15T11:23:04.819,6291531.000,-0.136,0.992,0.112
1644945784900,2022-02-15T11:23:04.900,6291531.500,-0.138,0.982,0.116
1644945784982,2022-02-15T11:23:04.982,6291531.500,-0.146,0.972,0.118
1644945785062,2022-02-15T11:23:05.062,6291531.500,-0.149,0.979,0.110
1644945785143,2022-02-15T11:23:05.143,6291531.500,-0.148,0.985,0.104
1644945785223,2022-02-15T11:23:05.223,6291531.500,-0.146,0.984,0.104
1644945785304,2022-02-15T11:23:05.304,6291531.500,-0.156,0.987,0.106
1644945785385,2022-02-15T11:23:05.385,6291531.500,-0.156,0.986,0.110
1644945785465,2022-02-15T11:23:05.465,6291532.000,-0.157,0.970,0.112
1644945785546,2022-02-15T11:23:05.546,6291532.000,-0.166,0.972,0.110
1644945785628,2022-02-15T11:23:05.628,6291532.000,-0.154,0.974,0.108
1644945785708,2022-02-15T11:23:05.708,6291532.000,-0.149,0.979,0.104
1644945785789,2022-02-15T11:23:05.789,6291532.000,-0.147,0.986,0.094
1644945785869,2022-02-15T11:23:05.869,6291532.000,-0.152,0.982,0.095
1644945785950,2022-02-15T11:23:05.950,6291532.500,-0.162,0.988,0.097
1644945786031,2022-02-15T11:23:06.031,6291532.500,-0.146,0.983,0.088
1644945786111,2022-02-15T11:23:06.111,6291532.500,-0.153,0.985,0.085
1644945786192,2022-02-15T11:23:06.192,6291532.500,-0.158,0.982,0.085
1644945786274,2022-02-15T11:23:06.274,6291532.500,-0.154,0.987,0.083
1644945786354,2022-02-15T11:23:06.354,6291532.500,-0.160,0.978,0.095
1644945786435,2022-02-15T11:23:06.435,6291533.000,-0.162,0.974,0.092
1644945786515,2022-02-15T11:23:06.515,6291533.000,-0.163,0.984,0.085
1644945786596,2022-02-15T11:23:06.596,6291533.000,-0.161,0.984,0.086
1644945786677,2022-02-15T11:23:06.677,6291533.000,-0.154,0.980,0.089
1644945786757,2022-02-15T11:23:06.757,6291533.000,-0.157,0.983,0.089
1644945786838,2022-02-15T11:23:06.838,6291533.000,-0.155,0.978,0.088
1644945786920,2022-02-15T11:23:06.920,6291533.000,-0.154,0.982,0.088
1644945787000,2022-02-15T11:23:07.000,6291533.500,-0.144,0.982,0.085
1644945787081,2022-02-15T11:23:07.081,6291533.500,-0.150,0.984,0.082
1644945787161,2022-02-15T11:23:07.161,6291533.500,-0.151,0.987,0.083
1644945787242,2022-02-15T11:23:07.242,6291533.500,-0.149,0.982,0.084
1644945787323,2022-02-15T11:23:07.323,6291533.500,-0.156,0.980,0.074
1644945787403,2022-02-15T11:23:07.403,6291533.500,-0.161,0.987,0.075
1644945787484,2022-02-15T11:23:07.484,6291534.000,-0.154,0.973,0.084
1644945787566,2022-02-15T11:23:07.566,6291534.000,-0.156,0.976,0.081
1644945787646,2022-02-15T11:23:07.646,6291534.000,-0.158,0.985,0.075
1644945787727,2022-02-15T11:23:07.727,6291534.000,-0.155,0.982,0.077
1644945787807,2022-02-15T11:23:07.807,6291534.000,-0.156,0.978,0.072
1644945787888,2022-02-15T11:23:07.888,6291534.000,-0.160,0.985,0.070
1644945787969,2022-02-15T11:23:07.969,6291534.500,-0.152,0.991,0.068
1644945788049,2022-02-15T11:23:08.049,6291534.500,-0.151,0.986,0.071
1644945788130,2022-02-15T11:23:08.130,6291534.500,-0.158,0.973,0.072
1644945788212,2022-02-15T11:23:08.212,6291534.500,-0.154,0.979,0.062
1644945788292,2022-02-15T11:23:08.292,6291534.500,-0.150,0.996,0.057
1644945788373,2022-02-15T11:23:08.373,6291534.500,-0.152,0.988,0.064
1644945788453,2022-02-15T11:23:08.453,6291534.500,-0.156,0.983,0.068
1644945788534,2022-02-15T11:23:08.534,6291535.000,-0.158,0.980,0.066
1644945788615,2022-02-15T11:23:08.615,6291535.000,-0.155,0.986,0.063
1644945788695,2022-02-15T11:23:08.695,6291535.000,-0.156,0.983,0.064
1644945788776,2022-02-15T11:23:08.776,6291535.000,-0.157,0.982,0.066
1644945788858,2022-02-15T11:23:08.858,6291535.000,-0.154,0.979,0.065
1644945788938,2022-02-15T11:23:08.938,6291535.000,-0.154,0.983,0.064
1644945789019,2022-02-15T11:23:09.019,6291535.500,-0.153,0.984,0.067
1644945789099,2022-02-15T11:23:09.099,6291535.500,-0.153,0.981,0.068
1644945789180,2022-02-15T11:23:09.180,6291535.500,-0.153,0.985,0.068
1644945789261,2022-02-15T11:23:09.261,6291535.500,-0.149,0.983,0.071
1644945789341,2022-02-15T11:23:09.341,6291535.500,-0.153,0.984,0.070
1644945789422,2022-02-15T11:23:09.422,6291535.500,-0.154,0.985,0.067
1644945789504,2022-02-15T11:23:09.504,6291536.000,-0.153,0.982,0.070
1644945789584,2022-02-15T11:23:09.584,6291536.000,-0.151,0.980,0.069
1644945789665,2022-02-15T11:23:09.665,6291536.000,-0.154,0.983,0.064
1644945789745,2022-02-15T11:23:09.745,6291536.000,-0.156,0.983,0.066
1644945789826,2022-02-15T11:23:09.826,6291536.000,-0.157,0.982,0.063
1644945789907,2022-02-15T11:23:09.907,6291536.000,-0.154,0.985,0.062
1644945789987,2022-02-15T11:23:09.987,6291536.000,-0.154,0.982,0.064
1644945790068,2022-02-15T11:23:10.068,6291536.500,-0.156,0.984,0.061
1644945790150,2022-02-15T11:23:10.150,6291536.500,-0.154,0.984,0.064
1644945790230,2022-02-15T11:23:10.230,6291536.500,-0.152,0.979,0.067
1644945790311,2022-02-15T11:23:10.311,6291536.500,-0.154,0.984,0.063
1644945790391,2022-02-15T11:23:10.391,6291536.500,-0.152,0.986,0.065
1644945790472,2022-02-15T11:23:10.472,6291536.500,-0.155,0.981,0.068
1644945790553,2022-02-15T11:23:10.553,6291537.000,-0.155,0.983,0.068
1644945790633,2022-02-15T11:23:10.633,6291537.000,-0.149,0.984,0.070
1644945790714,2022-02-15T11:23:10.714,6291537.000,-0.150,0.982,0.072
1644945790794,2022-02-15T11:23:10.794,6291537.000,-0.150,0.984,0.067
1644945790876,2022-02-15T11:23:10.876,6291537.000,-0.145,0.984,0.069
1644945790957,2022-02-15T11:23:10.957,6291537.000,-0.146,0.986,0.067
1644945791037,2022-02-15T11:23:11.037,6291537.000,-0.146,0.985,0.068
1644945791118,2022-02-15T11:23:11.118,6291537.500,-0.148,0.982,0.070
1644945791199,2022-02-15T11:23:11.199,6291537.500,-0.150,0.983,0.068
1644945791279,2022-02-15T11:23:11.279,6291537.500,-0.148,0.985,0.068
1644945791360,2022-02-15T11:23:11.360,6291537.500,-0.146,0.984,0.069
1644945791440,2022-02-15T11:23:11.440,6291537.500,-0.149,0.985,0.067
1644945791522,2022-02-15T11:23:11.522,6291537.500,-0.155,0.984,0.067
1644945791603,2022-02-15T11:23:11.603,6291538.000,-0.156,0.989,0.067
1644945791683,2022-02-15T11:23:11.683,6291538.000,-0.154,0.985,0.073
1644945791764,2022-02-15T11:23:11.764,6291538.000,-0.160,0.975,0.071
1644945791845,2022-02-15T11:23:11.845,6291538.000,-0.161,0.985,0.065
1644945791925,2022-02-15T11:23:11.925,6291538.000,-0.155,0.980,0.070
1644945792006,2022-02-15T11:23:12.006,6291538.000,-0.156,0.981,0.071
1644945792086,2022-02-15T11:23:12.086,6291538.500,-0.158,0.980,0.068
1644945792168,2022-02-15T11:23:12.168,6291538.500,-0.161,0.987,0.068
1644945792249,2022-02-15T11:23:12.249,6291538.500,-0.156,0.981,0.072
1644945792329,2022-02-15T11:23:12.329,6291538.500,-0.153,0.979,0.071
1644945792410,2022-02-15T11:23:12.410,6291538.500,-0.156,0.983,0.067
1644945792491,2022-02-15T11:23:12.491,6291538.500,-0.156,0.987,0.065
1644945792571,2022-02-15T11:23:12.571,6291538.500,-0.156,0.983,0.070
1644945792652,2022-02-15T11:23:12.652,6291539.000,-0.157,0.980,0.068
1651237248732,2022-04-29T08:00:48.732,12582995.000,-0.157,0.980,0.064
1651237248812,2022-04-29T08:00:48.812,12582995.000,-0.158,0.983,0.066
1651237248894,2022-04-29T08:00:48.894,12582995.000,-0.153,0.983,0.066
1651237248975,2022-04-29T08:00:48.975,12582995.000,-0.156,0.981,0.061
1651237249055,2022-04-29T08:00:49.055,12582995.000,-0.157,0.982,0.059
1651237249136,2022-04-29T08:00:49.136,12582995.000,-0.155,0.987,0.061
1651237249216,2022-04-29T08:00:49.216,12582995.000,-0.154,0.984,0.063
1651237249297,2022-04-29T08:00:49.297,12582995.000,-0.158,0.982,0.063
1651237249378,2022-04-29T08:00:49.378,12582996.000,-0.156,0.980,0.059
1651237249458,2022-04-29T08:00:49.458,12582996.000,-0.149,0.982,0.056
1651237249540,2022-04-29T08:00:49.540,12582996.000,-0.149,0.992,0.063
1651237249621,2022-04-29T08:00:49.621,12582996.000,-0.154,1.003,0.064
1651237249701,2022-04-29T08:00:49.701,12582996.000,-0.125,0.978,0.069
1651237249782,2022-04-29T08:00:49.782,12582996.000,-0.120,0.977,0.088
1651237249862,2022-04-29T08:00:49.862,12582996.000,-0.138,0.986,0.078
1651237249943,2022-04-29T08:00:49.943,12582996.000,-0.139,0.997,0.037
1651237250024,2022-04-29T08:00:50.024,12582996.000,-0.130,1.013,0.006
1651237250104,2022-04-29T08:00:50.104,12582996.000,-0.084,0.986,0.023
1651237250186,2022-04-29T08:00:50.186,12582996.000,-0.027,0.998,0.036
1651237250267,2022-04-29T08:00:50.267,12582996.000,-0.020,0.984,0.010
1651237250347,2022-04-29T08:00:50.347,12582996.000,0.002,0.998,0.016
1651237250428,2022-04-29T08:00:50.428,12582997.000,0.023,1.015,0.108
1651237250508,2022-04-29T08:00:50.508,12582997.000,-0.023,1.072,0.160
1651237250589,2022-04-29T08:00:50.589,12582997.000,-0.072,0.981,0.140
1651237250670,2022-04-29T08:00:50.670,12582997.000,0.053,0.898,0.243
1651237250750,2022-04-29T08:00:50.750,12582997.000,-0.037,0.999,0.305
1651237250832,2022-04-29T08:00:50.832,12582997.000,-0.102,1.003,0.275
1651237250913,2022-04-29T08:00:50.913,12582997.000,-0.134,0.937,0.244
1651237250993,2022-04-29T08:00:50.993,12582997.000,-0.159,0.920,0.261
1651237251074,2022-04-29T08:00:51.074,12582997.000,-0.157,0.946,0.278
1651237251154,2022-04-29T08:00:51.154,12582997.000,-0.160,0.955,0.279
1651237251235,2022-04-29T08:00:51.235,12582997.000,-0.138,0.954,0.271
1651237251316,2022-04-29T08:00:51.316,12582997.000,-0.117,0.961,0.263
1651237251396,2022-04-29T08:00:51.396,12582998.000,-0.146,0.961,0.248
1651237251477,2022-04-29T08:00:51.477,12582998.000,-0.171,0.944,0.256
1651237251559,2022-04-29T08:00:51.559,12582998.000,-0.159,0.948,0.266
1651237251639,2022-04-29T08:00:51.639,12582998.000,-0.187,0.941,0.285
1651237251720,2022-04-29T08:00:51.720,12582998.000,-0.201,0.926,0.287
1651237251800,2022-04-29T08:00:51.800,12582998.000,-0.213,0.935,0.288
1651237251881,2022-04-29T08:00:51.881,12582998.000,-0.233,0.947,0.292
1651237251962,2022-04-29T08:00:51.962,12582998.000,-0.243,0.930,0.270
1651237252042,2022-04-29T08:00:52.042,12582998.000,-0.241,0.938,0.257
1651237252123,2022-04-29T08:00:52.123,12582998.000,-0.228,0.931,0.273
1651237252205,2022-04-29T08:00:52.205,12582998.000,-0.216,0.936,0.276
1651237252285,2022-04-29T08:00:52.285,12582998.000,-0.245,0.928,0.272
1651237252366,2022-04-29T08:00:52.366,12582998.000,-0.243,0.927,0.271
1651237252446,2022-04-29T08:00:52.446,12582999.000,-0.231,0.929,0.264
1651237252527,2022-04-29T08:00:52.527,12582999.000,-0.217,0.931,0.249
1651237252608,2022-04-29T08:00:52.608,12582999.000,-0.182,0.940,0.230
1651237252688,2022-04-29T08:00:52.688,12582999.000,-0.161,0.957,0.231
